Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area
LP002802,Male,Yes,3+,Not Graduate,No,12054.0,3544.0,198.0,363.0,1.0,Semiurban
LP001349,Female,No,3+,Graduate,Yes,6020.0,357.0,312.0,367.0,1.0,Semiurban
LP001877,Female,No,0,Not Graduate,No,2101.0,2736.0,201.0,303.0,1.0,Urban
LP002389,Female,No,2,Not Graduate,No,5344.0,5960.0,166.0,325.0,1.0,Semiurban
LP002920,Female,No,1,Graduate,Yes,5657.0,0.0,97.0,312.0,1.0,Rural
LP001056,Female,No,1,Not Graduate,No,3054.0,1232.0,138.0,279.0,1.0,Semiurban
LP002962,Female,No,0,Graduate,Yes,9579.0,8180.0,196.0,282.0,1.0,Semiurban
LP002270,Male,No,1,Graduate,Yes,0.0,0.0,187.0,332.0,1.0,Urban
LP002885,Female,Yes,3+,Not Graduate,No,7867.0,0.0,96.0,386.0,1.0,Urban
LP002805,Female,Yes,3+,Not Graduate,No,1916.0,3019.0,244.0,300.0,1.0,Semiurban
LP001909,Female,Yes,1,Not Graduate,No,11135.0,162.0,244.0,190.0,1.0,Rural
LP001005,Female,Yes,1,Graduate,Yes,0.0,4527.0,134.0,336.0,1.0,Urban
LP001275,Male,No,3+,Graduate,No,10525.0,8331.0,164.0,361.0,1.0,Urban
LP002017,Male,No,1,Not Graduate,Yes,685.0,1805.0,93.0,326.0,1.0,Rural
LP002082,Male,No,3+,Graduate,No,7014.0,9045.0,80.0,345.0,1.0,Urban
LP002107,Male,No,2,Graduate,No,2532.0,370.0,169.0,402.0,1.0,Semiurban
LP002444,Female,No,2,Graduate,Yes,11599.0,1146.0,82.0,338.0,1.0,Urban
LP002449,Male,Yes,1,Graduate,No,4092.0,0.0,193.0,395.0,1.0,Rural
LP002745,Male,No,1,Not Graduate,No,1062.0,378.0,112.0,362.0,1.0,Semiurban
LP001096,Male,Yes,1,Not Graduate,No,13148.0,953.0,224.0,281.0,1.0,Rural
LP001736,Male,No,3+,Not Graduate,No,3584.0,2727.0,136.0,415.0,1.0,Rural
LP001532,Female,Yes,2,Graduate,No,8151.0,0.0,0.0,254.0,1.0,Rural
LP001284,Male,No,2,Graduate,Yes,10528.0,195.0,114.0,206.0,1.0,Rural
LP001027,Female,Yes,0,Graduate,No,171.0,264.0,151.0,349.0,1.0,Urban
LP001478,Male,No,0,Graduate,Yes,7583.0,4031.0,8.0,381.0,1.0,Urban
LP001977,Female,No,1,Not Graduate,No,8353.0,1919.0,15.0,377.0,1.0,Urban
LP001940,Female,No,3+,Graduate,No,0.0,1920.0,128.0,264.0,1.0,Urban
LP002965,Male,No,1,Graduate,Yes,7020.0,1828.0,220.0,352.0,1.0,Semiurban
LP001963,Male,Yes,2,Not Graduate,No,3164.0,0.0,191.0,234.0,0.0,Urban
LP001660,Male,No,1,Not Graduate,No,14407.0,5972.0,141.0,365.0,1.0,Rural
LP001950,Male,Yes,1,Not Graduate,Yes,10112.0,0.0,76.0,348.0,1.0,Semiurban
LP001123,Female,No,2,Graduate,Yes,7680.0,4022.0,73.0,378.0,1.0,Urban
LP002816,Female,Yes,2,Graduate,No,0.0,990.0,193.0,394.0,1.0,Urban
LP002119,Male,No,2,Graduate,Yes,7714.0,0.0,158.0,377.0,1.0,Semiurban
LP002067,Male,No,2,Graduate,Yes,846.0,4440.0,209.0,256.0,1.0,Urban
LP002102,Female,Yes,0,Graduate,Yes,10155.0,0.0,236.0,309.0,1.0,Rural
LP002588,Male,No,3+,Graduate,Yes,4269.0,0.0,107.0,268.0,1.0,Rural
LP002178,Female,No,3+,Not Graduate,No,2224.0,2030.0,177.0,177.0,1.0,Rural
LP002542,Male,Yes,2,Graduate,No,2693.0,2111.0,187.0,391.0,1.0,Rural
LP002367,Female,No,3+,Not Graduate,Yes,3071.0,3830.0,89.0,384.0,0.0,Urban
LP001043,Female,Yes,3+,Not Graduate,No,0.0,3550.0,93.0,282.0,1.0,Rural
LP002308,Female,No,3+,Not Graduate,Yes,0.0,1413.0,198.0,291.0,0.0,Urban
LP001051,Female,Yes,3+,Graduate,No,3269.0,1886.0,143.0,340.0,1.0,Urban
LP002106,Female,Yes,2,Graduate,No,14036.0,1207.0,75.0,306.0,1.0,Urban
LP002105,Male,Yes,1,Not Graduate,Yes,9249.0,5457.0,79.0,414.0,1.0,Urban
LP001404,Female,Yes,1,Graduate,Yes,9759.0,0.0,43.0,317.0,1.0,Semiurban
LP001432,Male,No,1,Graduate,No,11998.0,1688.0,115.0,287.0,1.0,Semiurban
LP002284,Female,No,0,Not Graduate,No,6781.0,3694.0,63.0,370.0,1.0,Semiurban
LP002016,Female,Yes,3+,Graduate,No,2579.0,4620.0,150.0,283.0,1.0,Rural
LP002059,Male,No,2,Graduate,Yes,2839.0,0.0,319.0,388.0,0.0,Urban
LP001534,Male,No,2,Graduate,No,477.0,0.0,178.0,338.0,1.0,Urban
LP001155,Male,No,0,Graduate,Yes,9799.0,0.0,225.0,401.0,1.0,Rural
LP001950,Male,Yes,2,Not Graduate,Yes,0.0,669.0,174.0,407.0,1.0,Semiurban
LP002055,Female,No,1,Not Graduate,Yes,17085.0,2293.0,15.0,257.0,0.0,Urban
LP001995,Male,No,0,Graduate,No,38.0,318.0,152.0,346.0,0.0,Rural
LP001497,Female,Yes,2,Graduate,Yes,12144.0,3503.0,90.0,339.0,1.0,Semiurban
LP002505,Male,No,0,Graduate,No,12175.0,1424.0,79.0,335.0,1.0,Rural
LP001975,Male,Yes,0,Not Graduate,Yes,8736.0,3259.0,125.0,418.0,0.0,Rural
LP002056,Female,Yes,2,Graduate,No,14409.0,2002.0,191.0,341.0,1.0,Urban
LP002101,Female,Yes,1,Graduate,No,4062.0,0.0,119.0,252.0,1.0,Semiurban
LP002551,Male,No,2,Not Graduate,Yes,5910.0,0.0,209.0,312.0,0.0,Semiurban
LP002891,Female,No,3+,Graduate,Yes,6458.0,4748.0,157.0,297.0,0.0,Urban
LP002201,Female,Yes,3+,Not Graduate,No,8541.0,0.0,167.0,315.0,1.0,Semiurban
LP002821,Female,Yes,2,Graduate,No,0.0,3918.0,138.0,341.0,0.0,Rural
LP002582,Female,Yes,1,Not Graduate,Yes,4575.0,1945.0,242.0,297.0,1.0,Rural
LP002739,Female,Yes,3+,Graduate,Yes,10068.0,0.0,88.0,382.0,0.0,Rural
LP001312,Female,Yes,3+,Graduate,No,3062.0,3640.0,93.0,441.0,1.0,Urban
LP001742,Female,Yes,2,Not Graduate,No,16340.0,303.0,118.0,354.0,1.0,Semiurban
LP001536,Female,No,2,Not Graduate,Yes,5909.0,2014.0,181.0,393.0,1.0,Urban
LP001936,Male,Yes,2,Not Graduate,No,8110.0,1031.0,192.0,277.0,1.0,Urban
LP001187,Female,Yes,0,Not Graduate,Yes,14013.0,0.0,99.0,398.0,1.0,Urban
LP001507,Male,Yes,0,Not Graduate,Yes,5917.0,3434.0,212.0,431.0,1.0,Urban
LP001367,Female,No,0,Graduate,Yes,13920.0,3688.0,67.0,422.0,0.0,Semiurban
LP002347,Female,No,2,Not Graduate,Yes,8501.0,259.0,198.0,304.0,1.0,Rural
LP001313,Female,No,1,Not Graduate,No,8512.0,3348.0,170.0,423.0,1.0,Rural
LP001230,Female,No,3+,Not Graduate,Yes,116.0,0.0,144.0,457.0,0.0,Rural
LP001003,Male,Yes,0,Not Graduate,Yes,11481.0,0.0,179.0,306.0,1.0,Semiurban
LP002823,Male,No,1,Graduate,No,1726.0,2253.0,133.0,388.0,1.0,Semiurban
LP002925,Female,Yes,2,Graduate,No,4118.0,0.0,162.0,305.0,1.0,Semiurban
LP001176,Male,Yes,0,Graduate,Yes,12351.0,1251.0,329.0,254.0,1.0,Rural
LP001310,Female,Yes,2,Graduate,Yes,3091.0,0.0,212.0,328.0,1.0,Semiurban
LP002128,Female,Yes,1,Graduate,Yes,7160.0,0.0,101.0,306.0,1.0,Rural
LP002138,Male,Yes,0,Not Graduate,Yes,4873.0,2167.0,119.0,333.0,1.0,Rural
LP002472,Male,Yes,0,Graduate,Yes,5072.0,2192.0,236.0,174.0,1.0,Urban
LP001870,Female,No,0,Graduate,Yes,4329.0,1654.0,112.0,367.0,1.0,Semiurban
LP002139,Female,No,0,Not Graduate,No,0.0,812.0,274.0,327.0,1.0,Urban
LP001370,Male,No,1,Not Graduate,No,8284.0,0.0,202.0,391.0,1.0,Semiurban
LP002912,Female,No,0,Graduate,Yes,8791.0,0.0,38.0,312.0,2.0,Semiurban
LP001114,Male,No,3+,Graduate,No,1865.0,0.0,210.0,455.0,1.0,Urban
LP002610,Female,Yes,3+,Not Graduate,No,2661.0,0.0,0.0,314.0,0.0,Semiurban
LP001546,Female,No,2,Graduate,Yes,10379.0,4379.0,116.0,350.0,1.0,Semiurban
LP002894,Male,No,0,Not Graduate,No,3677.0,2230.0,209.0,278.0,1.0,Semiurban
LP002876,Male,No,3+,Not Graduate,No,5707.0,2581.0,0.0,349.0,1.0,Rural
LP002004,Male,Yes,3+,Graduate,Yes,159.0,0.0,300.0,360.0,1.0,Rural
LP001798,Female,Yes,3+,Graduate,Yes,4818.0,2107.0,217.0,305.0,1.0,Semiurban
LP002791,Female,Yes,1,Graduate,Yes,190.0,2518.0,67.0,392.0,1.0,Urban
LP002424,Female,No,0,Not Graduate,No,1734.0,5914.0,260.0,306.0,2.0,Rural
LP001954,Female,No,1,Not Graduate,Yes,828.0,1551.0,0.0,416.0,1.0,Rural
LP002856,Male,No,1,Graduate,No,10096.0,531.0,65.0,253.0,1.0,Semiurban
LP001106,Female,No,3+,Graduate,Yes,0.0,0.0,33.0,338.0,1.0,Rural
LP001273,Female,No,3+,Graduate,Yes,6699.0,1764.0,0.0,513.0,0.0,Urban
LP002447,Female,Yes,2,Not Graduate,Yes,3909.0,1072.0,117.0,186.0,1.0,Urban
LP002482,Male,No,0,Not Graduate,Yes,13132.0,4654.0,157.0,404.0,1.0,Urban
LP001886,Female,Yes,0,Not Graduate,No,9619.0,4054.0,155.0,363.0,0.0,Urban
LP002148,Female,No,3+,Graduate,No,0.0,0.0,153.0,322.0,1.0,Rural
LP002236,Male,Yes,3+,Not Graduate,Yes,1988.0,1542.0,147.0,414.0,1.0,Rural
LP001585,Female,Yes,0,Not Graduate,No,5101.0,8256.0,51.0,370.0,1.0,Urban
LP002211,Female,Yes,2,Graduate,Yes,1986.0,0.0,104.0,323.0,1.0,Rural
LP001366,Male,Yes,3+,Not Graduate,Yes,10353.0,1094.0,0.0,294.0,1.0,Semiurban
LP002170,Female,No,2,Graduate,No,6148.0,3648.0,226.0,315.0,1.0,Semiurban
LP002798,Female,No,1,Not Graduate,No,4079.0,956.0,150.0,326.0,0.0,Semiurban
LP002542,Female,No,3+,Graduate,Yes,10766.0,726.0,148.0,331.0,0.0,Semiurban
LP001497,Male,Yes,1,Graduate,Yes,0.0,325.0,203.0,290.0,0.0,Semiurban
LP002485,Female,No,3+,Not Graduate,Yes,3668.0,0.0,208.0,352.0,0.0,Urban
LP002657,Female,No,1,Graduate,No,6592.0,1142.0,115.0,300.0,1.0,Rural
LP001405,Male,No,3+,Not Graduate,Yes,4375.0,4391.0,133.0,351.0,1.0,Urban
LP001903,Male,No,2,Graduate,Yes,0.0,0.0,264.0,467.0,1.0,Urban
LP001587,Female,Yes,2,Graduate,Yes,7111.0,2327.0,97.0,398.0,1.0,Urban
LP001734,Female,Yes,2,Graduate,Yes,8043.0,4535.0,263.0,340.0,1.0,Rural
LP002599,Female,No,1,Not Graduate,Yes,0.0,1546.0,115.0,265.0,1.0,Semiurban
LP001066,Female,No,2,Graduate,Yes,0.0,457.0,0.0,351.0,1.0,Urban
LP002689,Male,No,1,Graduate,No,1320.0,3435.0,149.0,458.0,1.0,Rural
LP001950,Female,Yes,3+,Not Graduate,Yes,4021.0,0.0,115.0,277.0,1.0,Urban
LP001020,Male,Yes,1,Graduate,Yes,4550.0,2749.0,38.0,199.0,1.0,Rural
LP002223,Male,Yes,3+,Graduate,No,0.0,1149.0,136.0,363.0,2.0,Urban
LP001108,Female,No,0,Graduate,No,6337.0,1772.0,105.0,442.0,1.0,Semiurban
LP001128,Female,Yes,0,Graduate,Yes,11039.0,6160.0,288.0,421.0,0.0,Rural
LP001358,Male,Yes,0,Not Graduate,No,10629.0,4745.0,217.0,450.0,1.0,Urban
LP002898,Male,Yes,1,Graduate,Yes,12138.0,5630.0,68.0,258.0,1.0,Semiurban
LP001529,Female,Yes,0,Graduate,No,0.0,0.0,85.0,316.0,0.0,Semiurban
LP001561,Male,Yes,0,Not Graduate,No,10186.0,0.0,220.0,366.0,1.0,Rural
LP001146,Female,No,0,Graduate,Yes,0.0,2871.0,236.0,192.0,1.0,Semiurban
LP001532,Female,No,3+,Graduate,No,9675.0,2483.0,117.0,340.0,0.0,Rural
LP002354,Male,No,2,Not Graduate,Yes,981.0,0.0,105.0,308.0,0.0,Rural
LP001940,Male,No,1,Not Graduate,No,7185.0,2520.0,133.0,326.0,1.0,Semiurban
LP002888,Female,Yes,0,Not Graduate,Yes,13923.0,7168.0,165.0,360.0,1.0,Semiurban
LP001151,Male,No,3+,Not Graduate,No,10493.0,6760.0,199.0,320.0,1.0,Rural
LP001270,Female,No,2,Graduate,Yes,0.0,0.0,203.0,271.0,1.0,Semiurban
LP002717,Female,No,2,Not Graduate,Yes,0.0,3535.0,61.0,388.0,1.0,Rural
LP002983,Female,Yes,2,Graduate,Yes,9601.0,0.0,115.0,271.0,1.0,Semiurban
LP001199,Male,No,3+,Not Graduate,Yes,12694.0,1341.0,0.0,335.0,1.0,Rural
LP001577,Female,Yes,0,Graduate,No,7628.0,0.0,141.0,288.0,1.0,Semiurban
LP001677,Female,Yes,2,Not Graduate,Yes,2269.0,0.0,35.0,387.0,1.0,Semiurban
LP002344,Female,Yes,3+,Not Graduate,No,5418.0,4003.0,86.0,240.0,1.0,Urban
LP001514,Female,No,3+,Graduate,No,7643.0,2381.0,228.0,336.0,1.0,Urban
LP002644,Female,Yes,1,Not Graduate,Yes,4670.0,2809.0,173.0,362.0,1.0,Rural
LP001335,Female,No,3+,Not Graduate,Yes,0.0,3323.0,170.0,360.0,1.0,Urban
LP002932,Female,No,2,Not Graduate,No,11238.0,2138.0,143.0,412.0,1.0,Urban
LP002403,Female,No,2,Graduate,No,15877.0,0.0,251.0,396.0,1.0,Rural
LP001800,Female,Yes,3+,Not Graduate,No,13304.0,2174.0,94.0,372.0,1.0,Semiurban
LP002892,Female,Yes,2,Not Graduate,Yes,0.0,1010.0,155.0,213.0,1.0,Semiurban
LP001375,Female,No,3+,Graduate,Yes,11763.0,1082.0,151.0,380.0,1.0,Rural
LP002807,Male,Yes,2,Graduate,No,8473.0,0.0,116.0,421.0,1.0,Urban
LP002537,Female,Yes,1,Not Graduate,No,1437.0,0.0,308.0,292.0,1.0,Semiurban
LP001370,Female,Yes,0,Graduate,No,0.0,60.0,48.0,418.0,1.0,Urban
LP001751,Female,No,1,Graduate,Yes,4533.0,3085.0,0.0,401.0,1.0,Rural
LP001323,Male,Yes,1,Graduate,No,7251.0,1413.0,151.0,296.0,2.0,Urban
LP001105,Female,Yes,0,Not Graduate,No,0.0,6450.0,96.0,308.0,2.0,Rural
LP001237,Male,No,2,Not Graduate,No,12198.0,1424.0,0.0,280.0,1.0,Rural
LP002971,Female,Yes,0,Graduate,No,12060.0,2132.0,172.0,411.0,1.0,Semiurban
LP001242,Female,No,3+,Not Graduate,Yes,7845.0,1647.0,161.0,298.0,1.0,Rural
LP002379,Male,Yes,0,Graduate,No,0.0,0.0,229.0,299.0,1.0,Semiurban
LP002062,Female,Yes,1,Not Graduate,Yes,3687.0,1544.0,99.0,327.0,0.0,Rural
LP001220,Male,Yes,0,Graduate,Yes,9301.0,0.0,0.0,269.0,1.0,Semiurban
LP002345,Male,Yes,2,Not Graduate,No,8926.0,1416.0,70.0,374.0,1.0,Urban
LP002453,Female,Yes,1,Graduate,Yes,1199.0,0.0,0.0,323.0,1.0,Rural
LP001552,Female,Yes,3+,Not Graduate,No,2034.0,1413.0,258.0,414.0,1.0,Urban
LP002692,Female,No,2,Not Graduate,No,1052.0,2004.0,220.0,398.0,1.0,Rural
LP001203,Female,Yes,1,Graduate,No,3569.0,2200.0,242.0,448.0,1.0,Rural
LP002921,Male,Yes,3+,Not Graduate,No,2408.0,0.0,194.0,240.0,1.0,Rural
LP002926,Male,Yes,2,Not Graduate,No,1370.0,2909.0,34.0,259.0,1.0,Semiurban
LP001256,Female,No,3+,Not Graduate,Yes,4396.0,3394.0,111.0,342.0,1.0,Semiurban
LP002626,Male,No,0,Not Graduate,Yes,5408.0,0.0,204.0,350.0,0.0,Urban
LP002408,Male,No,0,Not Graduate,No,11371.0,4281.0,11.0,323.0,1.0,Urban
LP001843,Female,Yes,3+,Not Graduate,Yes,0.0,2115.0,177.0,449.0,1.0,Rural
LP002721,Male,Yes,0,Not Graduate,No,12124.0,1438.0,203.0,316.0,1.0,Urban
LP001857,Male,No,3+,Not Graduate,Yes,924.0,3146.0,318.0,373.0,1.0,Rural
LP002050,Female,No,2,Graduate,Yes,15776.0,6010.0,216.0,364.0,1.0,Rural
LP002057,Male,No,1,Not Graduate,No,9014.0,1219.0,179.0,303.0,0.0,Rural
LP001870,Female,Yes,3+,Graduate,Yes,8297.0,259.0,145.0,372.0,1.0,Semiurban
LP002941,Male,No,1,Not Graduate,Yes,4587.0,7259.0,185.0,342.0,1.0,Urban
LP001230,Female,Yes,1,Graduate,Yes,16929.0,1132.0,190.0,423.0,0.0,Semiurban
LP002212,Male,Yes,3+,Not Graduate,No,5005.0,2599.0,0.0,418.0,1.0,Rural
LP002788,Male,Yes,0,Graduate,Yes,13789.0,1131.0,159.0,178.0,1.0,Rural
LP002205,Female,No,2,Graduate,Yes,1908.0,0.0,0.0,242.0,1.0,Semiurban
LP001128,Female,Yes,1,Not Graduate,Yes,9261.0,766.0,0.0,333.0,1.0,Urban
LP001577,Female,No,2,Graduate,Yes,15990.0,4623.0,146.0,398.0,0.0,Semiurban
LP002790,Female,No,1,Not Graduate,Yes,350.0,0.0,180.0,350.0,1.0,Semiurban
LP001769,Male,No,3+,Not Graduate,Yes,7978.0,5186.0,40.0,369.0,1.0,Urban
LP002472,Male,No,0,Graduate,Yes,1157.0,3678.0,227.0,524.0,1.0,Rural
LP001908,Male,Yes,2,Not Graduate,Yes,7627.0,0.0,260.0,302.0,1.0,Urban
LP001452,Female,Yes,1,Graduate,Yes,15966.0,0.0,205.0,371.0,0.0,Urban
LP001972,Male,Yes,3+,Graduate,No,0.0,0.0,140.0,353.0,1.0,Semiurban
LP002717,Male,Yes,3+,Not Graduate,Yes,6068.0,491.0,166.0,398.0,0.0,Rural
LP002888,Female,No,1,Not Graduate,Yes,427.0,0.0,151.0,404.0,0.0,Rural
LP001726,Female,No,1,Not Graduate,Yes,4444.0,4918.0,159.0,378.0,1.0,Rural
LP001349,Male,No,1,Not Graduate,Yes,8718.0,0.0,63.0,433.0,1.0,Semiurban
LP002788,Female,No,0,Not Graduate,Yes,3482.0,0.0,114.0,429.0,1.0,Semiurban
LP001926,Male,Yes,1,Graduate,No,14143.0,5731.0,147.0,369.0,1.0,Urban
LP001577,Male,No,1,Graduate,No,7932.0,886.0,169.0,335.0,1.0,Urban
LP001055,Female,Yes,0,Not Graduate,No,0.0,2748.0,188.0,361.0,1.0,Semiurban
LP001106,Male,No,3+,Not Graduate,No,7001.0,2865.0,65.0,234.0,2.0,Urban
LP001695,Female,No,1,Not Graduate,Yes,13501.0,0.0,129.0,308.0,1.0,Semiurban
LP001662,Female,No,2,Graduate,Yes,8269.0,3784.0,122.0,279.0,1.0,Urban
LP002141,Male,No,3+,Graduate,Yes,6665.0,3269.0,294.0,400.0,0.0,Rural
LP001335,Male,Yes,2,Graduate,No,3485.0,3376.0,162.0,430.0,1.0,Semiurban
LP002570,Male,Yes,1,Not Graduate,No,4627.0,0.0,195.0,385.0,0.0,Urban
LP001248,Female,Yes,0,Not Graduate,No,5242.0,2382.0,220.0,334.0,1.0,Semiurban
LP001187,Male,Yes,0,Graduate,No,0.0,1132.0,209.0,294.0,1.0,Semiurban
LP002141,Female,No,0,Not Graduate,Yes,7821.0,1855.0,0.0,399.0,1.0,Urban
LP002542,Female,No,1,Not Graduate,Yes,10856.0,0.0,129.0,410.0,1.0,Urban
LP001241,Male,Yes,1,Graduate,No,920.0,1085.0,195.0,336.0,1.0,Semiurban
LP002364,Female,Yes,2,Graduate,Yes,6504.0,4258.0,153.0,346.0,1.0,Semiurban
LP001490,Male,No,0,Not Graduate,No,7194.0,0.0,13.0,319.0,1.0,Urban
LP001933,Male,No,1,Graduate,No,9795.0,607.0,62.0,369.0,1.0,Rural
LP002807,Male,Yes,3+,Not Graduate,No,5250.0,3339.0,74.0,317.0,1.0,Rural
LP002176,Male,Yes,1,Graduate,No,8253.0,0.0,168.0,337.0,1.0,Rural
LP001169,Male,Yes,1,Graduate,Yes,0.0,2690.0,161.0,266.0,1.0,Semiurban
LP002867,Male,No,3+,Not Graduate,Yes,0.0,2877.0,260.0,359.0,1.0,Rural
LP002670,Male,Yes,0,Not Graduate,No,7635.0,1186.0,143.0,456.0,0.0,Semiurban
LP002368,Female,Yes,3+,Graduate,No,3872.0,2421.0,158.0,365.0,1.0,Urban
LP002739,Male,Yes,0,Not Graduate,Yes,0.0,6030.0,39.0,410.0,1.0,Rural
LP001552,Female,Yes,3+,Graduate,Yes,7159.0,0.0,130.0,392.0,1.0,Urban
LP001519,Female,Yes,2,Not Graduate,No,0.0,0.0,319.0,334.0,1.0,Rural
LP001906,Female,No,0,Graduate,No,20571.0,448.0,169.0,341.0,1.0,Rural
LP001761,Male,Yes,1,Graduate,No,0.0,0.0,99.0,307.0,1.0,Urban
LP001501,Female,No,2,Graduate,No,5480.0,2649.0,175.0,406.0,1.0,Urban
LP002813,Female,Yes,0,Not Graduate,No,0.0,363.0,223.0,373.0,0.0,Semiurban
LP001228,Male,Yes,0,Graduate,Yes,10396.0,3269.0,181.0,407.0,1.0,Urban
LP002096,Male,Yes,0,Graduate,Yes,2885.0,2394.0,207.0,349.0,1.0,Semiurban
LP002226,Female,No,3+,Graduate,No,10948.0,0.0,217.0,226.0,1.0,Semiurban
LP001197,Male,No,0,Graduate,No,9550.0,0.0,155.0,295.0,1.0,Urban
LP001859,Male,No,1,Not Graduate,No,0.0,0.0,168.0,407.0,1.0,Rural
LP002116,Male,Yes,0,Not Graduate,No,1038.0,4460.0,96.0,329.0,1.0,Rural
LP002253,Male,Yes,1,Graduate,Yes,3218.0,3028.0,95.0,411.0,1.0,Rural
LP001465,Female,No,1,Graduate,Yes,4795.0,485.0,136.0,434.0,1.0,Urban
LP001589,Male,No,1,Not Graduate,No,4061.0,3250.0,40.0,403.0,1.0,Rural
LP001585,Male,Yes,2,Graduate,Yes,9326.0,0.0,171.0,400.0,1.0,Semiurban
LP001857,Male,No,1,Not Graduate,No,6512.0,0.0,81.0,167.0,1.0,Urban
LP002990,Female,Yes,3+,Graduate,No,1691.0,0.0,156.0,327.0,1.0,Semiurban
LP001699,Female,No,0,Not Graduate,Yes,0.0,2354.0,183.0,342.0,1.0,Rural
LP002057,Male,No,3+,Graduate,No,533.0,0.0,41.0,400.0,2.0,Rural
LP002142,Male,No,2,Not Graduate,Yes,7059.0,0.0,174.0,350.0,1.0,Rural
LP002515,Female,Yes,0,Not Graduate,No,4080.0,1850.0,0.0,245.0,0.0,Semiurban
LP002042,Male,Yes,1,Not Graduate,No,17027.0,3160.0,188.0,246.0,2.0,Rural
LP001401,Male,No,0,Graduate,No,5178.0,1232.0,189.0,311.0,1.0,Semiurban
LP001871,Female,Yes,2,Not Graduate,No,6255.0,4701.0,194.0,517.0,0.0,Urban
LP001242,Male,Yes,2,Not Graduate,Yes,0.0,3785.0,169.0,360.0,1.0,Urban
LP002096,Male,Yes,3+,Graduate,No,0.0,4643.0,102.0,376.0,1.0,Urban
LP002409,Female,Yes,0,Graduate,Yes,0.0,3733.0,105.0,246.0,1.0,Rural
LP002772,Female,No,0,Graduate,Yes,2144.0,2243.0,95.0,414.0,0.0,Semiurban
LP002448,Male,Yes,0,Graduate,No,0.0,0.0,222.0,322.0,1.0,Rural
LP002294,Female,Yes,3+,Not Graduate,Yes,0.0,661.0,273.0,440.0,0.0,Urban
LP002529,Male,No,2,Graduate,No,8967.0,209.0,149.0,261.0,1.0,Urban
LP001925,Male,Yes,1,Graduate,Yes,283.0,0.0,66.0,336.0,1.0,Rural
LP001974,Male,Yes,0,Graduate,Yes,4946.0,39.0,121.0,309.0,0.0,Rural
LP002002,Female,Yes,3+,Graduate,No,8552.0,0.0,218.0,384.0,1.0,Rural
LP001698,Female,No,3+,Graduate,No,10571.0,4005.0,185.0,406.0,1.0,Semiurban
LP001035,Male,No,1,Graduate,Yes,6846.0,0.0,145.0,301.0,-0.0,Rural
LP002429,Male,Yes,2,Graduate,No,7189.0,3813.0,122.0,395.0,1.0,Urban
LP001313,Female,Yes,0,Not Graduate,No,10745.0,5209.0,12.0,435.0,1.0,Urban
LP001108,Female,No,0,Not Graduate,Yes,7539.0,0.0,126.0,406.0,1.0,Semiurban
LP001186,Female,No,3+,Not Graduate,Yes,11077.0,94.0,113.0,305.0,1.0,Rural
LP002630,Male,No,2,Not Graduate,No,0.0,2957.0,110.0,315.0,0.0,Semiurban
LP001027,Female,Yes,0,Not Graduate,Yes,4703.0,415.0,164.0,328.0,1.0,Rural
LP001226,Female,Yes,1,Graduate,No,5497.0,0.0,278.0,404.0,1.0,Urban
LP002287,Male,No,2,Graduate,No,4508.0,2801.0,144.0,370.0,1.0,Rural
LP002609,Male,Yes,2,Graduate,Yes,5881.0,0.0,189.0,260.0,1.0,Rural
LP001187,Male,Yes,3+,Graduate,No,2854.0,7414.0,138.0,341.0,1.0,Urban
LP002986,Female,Yes,3+,Not Graduate,Yes,9673.0,3129.0,138.0,449.0,0.0,Urban
LP002652,Male,Yes,0,Not Graduate,No,2130.0,3422.0,231.0,406.0,0.0,Urban
LP001221,Male,Yes,3+,Graduate,No,3940.0,1358.0,171.0,303.0,1.0,Rural
LP002743,Male,Yes,2,Graduate,No,13404.0,6667.0,203.0,242.0,1.0,Semiurban
LP001786,Male,Yes,0,Not Graduate,Yes,12609.0,0.0,239.0,310.0,1.0,Rural
LP001907,Female,No,0,Not Graduate,Yes,6078.0,3670.0,171.0,342.0,1.0,Semiurban
LP002131,Male,No,2,Not Graduate,No,1553.0,0.0,161.0,315.0,1.0,Rural
LP001083,Female,No,0,Graduate,Yes,0.0,7838.0,200.0,278.0,1.0,Rural
LP001356,Female,No,1,Graduate,Yes,4432.0,3831.0,92.0,380.0,0.0,Rural
LP001099,Female,No,1,Not Graduate,No,8074.0,0.0,94.0,187.0,1.0,Rural
LP002670,Male,No,0,Not Graduate,Yes,1073.0,3031.0,84.0,415.0,1.0,Semiurban
LP002986,Female,No,3+,Graduate,Yes,5214.0,4491.0,105.0,391.0,1.0,Rural
LP002402,Male,No,1,Graduate,Yes,3195.0,0.0,51.0,370.0,1.0,Urban
LP001819,Male,No,0,Graduate,No,0.0,350.0,14.0,381.0,1.0,Urban
LP002178,Male,Yes,1,Graduate,No,5847.0,0.0,79.0,324.0,1.0,Rural
LP002051,Female,Yes,3+,Not Graduate,Yes,7658.0,2904.0,0.0,340.0,1.0,Semiurban
LP001108,Male,No,2,Not Graduate,No,6088.0,2097.0,164.0,438.0,1.0,Urban
LP001924,Male,Yes,0,Not Graduate,Yes,14363.0,1687.0,150.0,332.0,1.0,Urban
LP001519,Male,Yes,0,Graduate,No,3347.0,0.0,200.0,367.0,1.0,Urban
