Customer_ID,Age,Gender,Region,Marital_Status,Annual_Income,Smoker,Vehicle_Type,Policy_Type,Policy_Tenure_Years,Annual_Premium,Risk_Score,Has_Claim,Claim_Amount,Base_Premium
8338,46,Female,South,Married,82257,No,Sports,Basic,29,860,33,No,0,530
8339,37,Female,West,Single,38351,No,Truck,Premium,18,1475,19,No,0,1285
8340,38,Female,Northeast,Single,48318,No,Truck,Basic,9,790,30,Yes,8135,490
8341,70,Male,South,Married,103897,No,SUV,Basic,11,980,33,No,0,650
8342,39,Male,Northeast,Married,63806,No,Truck,Premium,21,1495,20,No,0,1295
8343,52,Female,South,Married,95890,Yes,SUV,Basic,19,1610,45,No,0,1160
8344,54,Male,South,Single,76065,No,Sports,Premium,8,1730,36,No,0,1370
8345,33,Male,Northeast,Married,51544,No,Sports,Basic,6,745,28,No,0,465
8346,67,Male,South,Married,103038,No,Sedan,Basic,23,945,31,No,0,635
8347,66,Male,West,Married,84261,No,Truck,Basic,0,940,31,No,0,630
8348,60,Female,West,Single,112281,No,Sports,Standard,19,1390,39,No,0,1000
8349,34,Male,Northeast,Single,61886,Yes,SUV,Standard,5,1850,38,No,0,1470
8350,33,Female,Northeast,Single,38153,Yes,SUV,Standard,21,1845,38,No,0,1465
8351,72,Female,South,Married,119911,No,SUV,Standard,29,1490,43,Yes,3284,1060
8352,19,Male,South,Single,35310,No,Sports,Standard,15,1015,22,No,0,795
8353,21,Female,Northeast,Married,35719,No,Truck,Standard,15,935,13,No,0,805
8354,38,Male,Midwest,Single,44334,No,Truck,Premium,1,1490,20,No,0,1290
8355,56,Female,Northeast,Married,65285,No,Sports,Premium,22,1750,37,No,0,1380
8356,51,Female,Midwest,Married,61455,No,Sports,Premium,2,1705,35,No,0,1355
8357,47,Male,Midwest,Single,71249,No,Sedan,Standard,21,1165,23,No,0,935
8358,23,Female,Northeast,Divorced,22231,No,Truck,Standard,27,955,14,No,0,815
8359,34,Male,Northeast,Married,62034,No,Sedan,Basic,18,750,28,Yes,17874,470
8360,56,Female,Northeast,Single,86287,No,Sedan,Basic,5,850,27,No,0,580
8361,42,Female,Midwest,Married,21103,Yes,Sedan,Standard,25,1920,41,No,0,1510
8362,22,Male,West,Married,47452,No,Sedan,Premium,28,1340,13,No,0,1210
8363,22,Male,West,Married,23993,No,Truck,Standard,9,940,13,No,0,810
8364,37,Male,Northeast,Married,71146,Yes,Sedan,Standard,7,1875,39,No,0,1485
8365,33,Female,Northeast,Divorced,54061,No,Truck,Premium,20,1445,18,No,0,1265
8366,68,Male,South,Married,125391,No,Sports,Basic,0,1060,42,No,0,640
8367,58,Male,South,Married,67944,Yes,Truck,Standard,2,2070,48,No,0,1590
8368,54,Male,South,Single,86696,No,Sports,Basic,0,930,36,No,0,570
8369,57,Male,Northeast,Single,92384,No,Truck,Standard,7,1255,27,No,0,985
8370,26,Female,West,Married,48523,No,Truck,Standard,6,980,15,No,0,830
8371,22,Female,West,Divorced,25505,Yes,Truck,Basic,10,1340,33,No,0,1010
8372,59,Female,Northeast,Married,90220,No,SUV,Standard,9,1275,28,No,0,995
8373,74,Female,Northeast,Married,129793,No,Truck,Standard,27,1410,34,No,0,1070
8374,19,Female,Midwest,Single,22286,Yes,Sports,Basic,27,1415,42,No,0,995
8375,26,Female,Midwest,Married,28732,No,Truck,Premium,28,1380,15,No,0,1230
8376,60,Male,West,Single,66860,No,Sedan,Basic,19,890,29,No,0,600
8377,53,Female,South,Married,71430,No,Sports,Standard,10,1425,46,Yes,2241,965
8378,39,Male,West,Married,52046,No,Sedan,Premium,19,1495,20,No,0,1295
8379,39,Male,Midwest,Married,65030,No,Sports,Basic,16,795,30,No,0,495
8380,39,Male,West,Divorced,61198,No,Sedan,Premium,13,1495,20,No,0,1295
8381,51,Male,Midwest,Married,76322,Yes,Sports,Standard,3,2205,65,Yes,11241,1555
8382,72,Female,Midwest,Divorced,93362,No,Sedan,Premium,0,1790,33,No,0,1460
8383,46,Female,South,Married,69633,Yes,Sedan,Standard,20,1960,43,No,0,1530
8384,55,Female,South,Married,92303,No,Sports,Standard,4,1345,37,No,0,975
8385,63,Male,Midwest,Married,62618,No,Sports,Standard,1,1415,40,No,0,1015
8386,50,Female,Northeast,Divorced,65746,Yes,Sports,Premium,9,2500,55,No,0,1950
8387,35,Female,South,Single,56886,No,Sedan,Standard,17,1065,19,No,0,875
8388,24,Female,Midwest,Married,37936,No,Truck,Basic,8,560,14,No,0,420
8389,18,Female,Northeast,Single,29078,Yes,Sports,Standard,17,1910,52,Yes,3283,1390
8390,50,Female,Northeast,Single,65377,No,Sports,Premium,4,1700,35,No,0,1350
8391,18,Female,West,Married,27443,Yes,Truck,Basic,11,1310,32,No,0,990
8392,41,Male,West,Single,62396,Yes,Sedan,Standard,24,1915,41,No,0,1505
8393,21,Male,South,Married,34451,No,SUV,Standard,15,935,13,No,0,805
8394,21,Female,Northeast,Married,32168,Yes,SUV,Premium,23,2135,33,No,0,1805
8395,35,Male,South,Single,48961,No,Truck,Standard,1,1065,19,No,0,875
8396,44,Male,Midwest,Married,57014,Yes,Truck,Standard,1,1940,42,No,0,1520
8397,60,Female,South,Divorced,75469,Yes,SUV,Basic,20,1690,49,No,0,1200
8398,49,Male,Northeast,Married,50012,No,SUV,Premium,15,1585,24,No,0,1345
8399,50,Female,West,Single,70625,No,Sedan,Basic,3,800,25,No,0,550
8400,45,Male,South,Married,45089,No,SUV,Standard,2,1155,23,No,0,925
8401,59,Female,West,Single,83520,No,Sedan,Standard,19,1275,28,No,0,995
8402,58,Male,South,Married,51278,Yes,Sports,Standard,1,2170,58,No,0,1590
8403,72,Male,Midwest,Married,129653,Yes,Truck,Standard,1,2190,53,No,0,1660
8404,53,Male,Northeast,Divorced,93327,No,Sports,Premium,19,1825,46,Yes,2064,1365
8405,23,Male,South,Married,35407,No,Truck,Premium,11,1355,14,No,0,1215
8406,33,Female,Midwest,Married,29458,Yes,Sports,Standard,12,2045,58,Yes,1269,1465
8407,51,Male,Midwest,Married,73839,No,Sedan,Basic,18,805,25,No,0,555
8408,40,Female,Midwest,Married,62441,No,Truck,Premium,22,1510,21,No,0,1300
8409,67,Female,West,Divorced,80136,No,Sports,Standard,24,1445,41,No,0,1035
8410,59,Male,West,Single,53157,No,Truck,Standard,0,1275,28,No,0,995
8411,41,Male,Midwest,Single,84673,No,Sedan,Premium,6,1515,21,No,0,1305
8412,73,Female,Midwest,Single,107024,No,SUV,Premium,18,1805,34,No,0,1465
8413,66,Male,South,Single,105722,Yes,Sports,Standard,12,2340,71,Yes,11469,1630
8414,30,Female,South,Married,44812,No,Truck,Premium,3,1420,17,No,0,1250
8415,73,Male,Northeast,Single,133399,No,SUV,Basic,15,1005,34,No,0,665
8416,35,Female,South,Divorced,55759,Yes,SUV,Basic,17,1465,39,No,0,1075
8417,71,Male,Northeast,Married,118424,No,Truck,Standard,14,1385,33,No,0,1055
8418,30,Male,Northeast,Married,44791,No,SUV,Premium,10,1420,17,No,0,1250
8419,66,Female,Northeast,Married,92362,No,Truck,Standard,4,1340,31,No,0,1030
8420,54,Female,West,Divorced,74886,Yes,Truck,Standard,23,2030,46,No,0,1570
8421,60,Female,South,Married,69972,No,Sedan,Basic,13,890,29,No,0,600
8422,56,Male,Midwest,Single,84308,No,Truck,Standard,10,1250,27,No,0,980
8423,59,Male,Northeast,Single,95582,No,Sports,Standard,17,1375,38,No,0,995
8424,34,Male,Midwest,Divorced,56590,Yes,Sedan,Standard,7,1850,38,No,0,1470
8425,32,Male,Northeast,Married,45147,No,Sedan,Standard,8,1030,17,No,0,860
8426,35,Female,South,Single,64009,No,Sedan,Basic,11,665,19,No,0,475
8427,40,Female,Northeast,Married,43743,No,Sedan,Basic,20,710,21,No,0,500
8428,71,Male,South,Divorced,131016,No,Sports,Standard,24,1485,43,No,0,1055
8429,68,Male,Midwest,Divorced,83235,Yes,Sports,Standard,23,2260,62,No,0,1640
8430,47,Male,South,Married,61114,No,Sedan,Premium,17,1565,23,No,0,1335
8431,51,Female,Midwest,Divorced,47132,No,SUV,Basic,10,805,25,No,0,555
8432,21,Female,South,Married,24357,No,Sports,Basic,4,635,23,No,0,405
8433,20,Male,Northeast,Married,31380,No,Sports,Basic,29,730,33,Yes,2528,400
8434,24,Female,Northeast,Married,38197,No,Sedan,Premium,28,1360,14,No,0,1220
8435,73,Male,South,Divorced,133638,Yes,Sports,Basic,24,2005,74,Yes,2298,1265
8436,35,Male,Midwest,Married,66972,Yes,Sedan,Standard,8,1965,49,Yes,11932,1475
8437,59,Female,Midwest,Single,73611,No,SUV,Standard,7,1275,28,No,0,995
8438,24,Female,Midwest,Married,35508,No,Sedan,Basic,17,560,14,No,0,420
8439,57,Female,South,Married,50311,Yes,SUV,Premium,21,2455,47,No,0,1985
8440,23,Female,South,Married,28949,No,Sports,Standard,16,1055,24,No,0,815
8441,39,Male,South,Single,58827,No,SUV,Basic,12,695,20,No,0,495
8442,18,Female,South,Married,20000,No,Sedan,Standard,22,910,12,No,0,790
8443,21,Female,Midwest,Single,22105,No,Truck,Standard,5,935,13,No,0,805
8444,63,Female,Midwest,Divorced,97209,No,Sports,Premium,23,1915,50,Yes,4855,1415
8445,66,Female,West,Married,81888,Yes,Truck,Standard,27,2140,51,No,0,1630
8446,69,Male,South,Married,89927,No,Sedan,Basic,6,965,32,No,0,645
8447,67,Male,West,Married,111807,No,Truck,Standard,1,1345,31,No,0,1035
8448,60,Female,South,Married,82892,No,Sports,Standard,1,1390,39,No,0,1000
8449,46,Female,West,Single,56336,No,Sedan,Standard,11,1160,23,No,0,930
8450,38,Male,Midwest,Married,69428,No,Sedan,Standard,1,1090,20,No,0,890
8451,43,Male,Midwest,Divorced,95206,No,SUV,Standard,21,1135,22,No,0,915
8452,31,Female,West,Single,51516,No,Sedan,Premium,25,1425,17,No,0,1255
8453,26,Male,Northeast,Single,40945,No,Sedan,Standard,23,980,15,No,0,830
8454,64,Male,South,Divorced,125299,Yes,Truck,Standard,0,2220,60,Yes,821,1620
8455,29,Male,West,Divorced,32165,No,SUV,Basic,1,605,16,No,0,445
8456,59,Male,West,Married,108510,No,SUV,Standard,4,1275,28,No,0,995
8457,68,Female,Northeast,Married,122256,No,Truck,Standard,24,1360,32,No,0,1040
8458,73,Male,Midwest,Married,82518,No,Sedan,Premium,10,1805,34,No,0,1465
8459,68,Male,West,Married,106617,No,Sports,Premium,28,1860,42,No,0,1440
8460,23,Female,Midwest,Married,31813,No,SUV,Standard,26,955,14,No,0,815
8461,37,Female,South,Married,46289,Yes,SUV,Standard,13,1875,39,No,0,1485
8462,41,Female,Northeast,Married,31809,No,Sports,Basic,7,815,31,No,0,505
8463,44,Male,Midwest,Single,74994,No,Sports,Standard,16,1240,32,No,0,920
8464,55,Female,West,Single,66145,No,Truck,Basic,12,845,27,No,0,575
8465,25,Male,Northeast,Married,36888,No,SUV,Premium,7,1375,15,No,0,1225
8466,18,Female,Northeast,Single,29093,No,Sedan,Standard,14,910,12,No,0,790
8467,71,Male,Northeast,Married,115211,No,Truck,Standard,6,1385,33,No,0,1055
8468,66,Female,Northeast,Single,113441,Yes,Sports,Basic,14,1940,71,Yes,7662,1230
8469,66,Female,Northeast,Single,92357,No,Sedan,Premium,8,1840,41,Yes,2158,1430
8470,41,Male,South,Single,74817,No,Sports,Standard,13,1215,31,No,0,905
8471,64,Female,South,Single,70614,No,Sports,Basic,14,1120,50,Yes,1818,620
8472,24,Female,Northeast,Single,47314,Yes,SUV,Basic,10,1360,34,No,0,1020
8473,36,Female,West,Single,63808,No,Truck,Standard,3,1070,19,No,0,880
8474,39,Female,West,Married,38342,No,Sedan,Standard,13,1095,20,No,0,895
8475,74,Female,South,Single,126860,No,SUV,Standard,29,1510,44,Yes,8815,1070
8476,72,Male,Midwest,Single,89026,Yes,Sedan,Basic,29,1790,53,No,0,1260
8477,52,Male,Northeast,Married,59076,No,Sedan,Basic,25,810,25,No,0,560
8478,47,Female,West,Married,94953,No,Truck,Standard,21,1165,23,No,0,935
8479,46,Female,South,Single,56667,No,Sedan,Standard,14,1160,23,No,0,930
8480,39,Male,South,Single,42492,No,SUV,Premium,3,1495,20,No,0,1295
8481,28,Male,Midwest,Single,33328,No,SUV,Premium,13,1400,16,No,0,1240
8482,37,Female,Midwest,Married,39919,No,SUV,Standard,3,1075,19,No,0,885
8483,46,Male,West,Married,52005,No,SUV,Standard,8,1160,23,No,0,930
8484,68,Female,Midwest,Single,160291,No,Sedan,Standard,0,1360,32,No,0,1040
8485,58,Female,Midwest,Divorced,92474,Yes,SUV,Standard,25,2070,48,No,0,1590
8486,59,Female,Northeast,Divorced,65947,No,Truck,Standard,22,1275,28,No,0,995
8487,51,Female,South,Single,99019,Yes,Sedan,Basic,27,1605,45,No,0,1155
8488,18,Male,South,Single,21100,No,Truck,Premium,7,1310,12,No,0,1190
8489,48,Male,Midwest,Single,64143,Yes,SUV,Basic,14,1580,44,No,0,1140
8490,47,Male,South,Married,69422,No,Truck,Premium,5,1565,23,No,0,1335
8491,65,Female,South,Married,110051,No,Sports,Standard,28,1435,41,No,0,1025
8492,35,Male,West,Single,54624,No,SUV,Standard,0,1065,19,No,0,875
8493,72,Female,South,Divorced,99765,No,Sedan,Premium,5,1890,43,Yes,14660,1460
8494,34,Female,Midwest,Married,59368,Yes,Truck,Standard,19,1950,48,Yes,10288,1470
8495,55,Male,West,Married,96822,No,Sedan,Standard,26,1245,27,No,0,975
8496,31,Female,South,Married,30389,Yes,SUV,Standard,13,1825,37,No,0,1455
8497,40,Female,South,Married,66021,No,Sedan,Premium,7,1510,21,No,0,1300
8498,42,Female,West,Single,47979,No,Truck,Premium,6,1520,21,No,0,1310
8499,32,Male,West,Married,42476,No,Truck,Basic,23,630,17,No,0,460
8500,63,Female,South,Married,105545,No,Sports,Premium,15,1815,40,No,0,1415
8501,73,Male,Northeast,Single,109591,No,Sports,Basic,0,1105,44,No,0,665
8502,39,Female,Northeast,Single,65436,Yes,Truck,Basic,9,1495,40,No,0,1095
8503,20,Male,South,Single,28639,No,Sports,Premium,11,1430,23,No,0,1200
8504,73,Female,South,Divorced,69584,No,SUV,Premium,8,1805,34,No,0,1465
8505,72,Male,West,Divorced,76836,No,Truck,Standard,9,1390,33,No,0,1060
8506,36,Male,West,Married,52869,Yes,Truck,Standard,9,1870,39,No,0,1480
8507,74,Female,South,Divorced,129811,No,Truck,Basic,2,1010,34,No,0,670
8508,61,Female,South,Single,70475,No,Sedan,Standard,1,1295,29,No,0,1005
8509,51,Female,South,Married,71299,No,SUV,Standard,8,1205,25,No,0,955
8510,52,Female,South,Married,81715,No,SUV,Basic,16,810,25,No,0,560
8511,67,Male,Northeast,Married,112853,No,SUV,Standard,21,1345,31,No,0,1035
8512,18,Female,West,Divorced,28322,Yes,SUV,Standard,4,1710,32,No,0,1390
8513,69,Male,Midwest,Married,105559,No,Truck,Standard,27,1365,32,No,0,1045
8514,38,Female,South,Married,52338,No,Sports,Basic,11,790,30,No,0,490
8515,46,Male,South,Married,48747,No,SUV,Basic,26,760,23,No,0,530
8516,23,Male,South,Married,37667,No,SUV,Basic,3,555,14,No,0,415
8517,54,Male,Midwest,Single,83576,Yes,Sports,Standard,9,2130,56,No,0,1570
8518,18,Female,West,Divorced,30757,No,Truck,Standard,16,910,12,No,0,790
8519,68,Female,West,Single,136899,No,Truck,Basic,1,960,32,No,0,640
8520,18,Male,South,Single,26653,No,Truck,Standard,19,910,12,No,0,790
8521,44,Male,South,Single,52394,Yes,Truck,Standard,21,2040,52,Yes,5895,1520
8522,38,Male,West,Married,59129,No,Sports,Premium,5,1690,40,Yes,2969,1290
8523,70,Male,Midwest,Divorced,124765,No,Sedan,Premium,4,1780,33,No,0,1450
8524,33,Male,South,Divorced,46519,No,Sports,Basic,7,745,28,No,0,465
8525,61,Female,Midwest,Married,86831,No,SUV,Basic,15,995,39,Yes,4853,605
8526,71,Male,Midwest,Married,130275,No,Truck,Standard,27,1385,33,No,0,1055
8527,57,Female,West,Married,119130,No,SUV,Basic,2,855,27,No,0,585
8528,43,Female,South,Divorced,60799,No,Sedan,Standard,8,1135,22,No,0,915
8529,33,Female,Northeast,Single,41043,No,Truck,Premium,25,1445,18,No,0,1265
8530,45,Male,West,Married,65795,No,Sedan,Standard,3,1155,23,No,0,925
8531,18,Male,West,Married,31578,No,SUV,Premium,0,1310,12,No,0,1190
8532,53,Male,Northeast,Single,100133,No,Sports,Basic,5,925,36,No,0,565
8533,27,Male,South,Single,45055,No,Sedan,Standard,17,985,15,No,0,835
8534,60,Female,Midwest,Married,79925,Yes,Sports,Standard,3,2190,59,No,0,1600
8535,34,Female,Midwest,Divorced,45161,No,SUV,Standard,11,1050,18,No,0,870
8536,74,Female,Midwest,Divorced,126903,No,SUV,Standard,13,1410,34,No,0,1070
8537,40,Male,South,Married,56138,Yes,SUV,Basic,27,1510,41,No,0,1100
8538,24,Male,West,Divorced,33264,No,SUV,Standard,2,960,14,No,0,820
8539,61,Male,West,Single,54612,No,SUV,Standard,18,1395,39,Yes,5778,1005
8540,70,Male,West,Married,103408,No,Truck,Premium,1,1780,33,No,0,1450
8541,24,Male,West,Married,37796,No,Truck,Standard,23,960,14,No,0,820
8542,61,Male,West,Married,128754,No,Sports,Standard,1,1495,49,Yes,1372,1005
8543,32,Female,Northeast,Divorced,37352,No,Sedan,Premium,16,1430,17,No,0,1260
8544,51,Female,Midwest,Single,86904,No,Sedan,Premium,4,1605,25,No,0,1355
8545,63,Male,Midwest,Divorced,112460,No,Truck,Standard,0,1315,30,No,0,1015
8546,62,Female,South,Single,97205,No,SUV,Basic,15,900,29,No,0,610
8547,21,Female,Northeast,Married,42331,No,SUV,Standard,5,935,13,No,0,805
8548,31,Female,West,Single,53585,No,Truck,Premium,4,1425,17,No,0,1255
8549,31,Female,West,Divorced,52394,No,SUV,Premium,27,1525,27,Yes,17845,1255
8550,33,Male,West,Single,44043,Yes,Sedan,Premium,11,2245,38,No,0,1865
8551,24,Female,Northeast,Married,38207,No,SUV,Basic,16,560,14,No,0,420
8552,49,Male,South,Divorced,59578,Yes,SUV,Premium,22,2485,54,Yes,10491,1945
8553,36,Male,Northeast,Married,43830,Yes,Sedan,Basic,10,1470,39,No,0,1080
8554,19,Female,South,Married,30825,No,Sedan,Premium,18,1315,12,No,0,1195
8555,27,Male,Midwest,Married,46894,No,Truck,Basic,1,585,15,No,0,435
8556,67,Female,South,Married,102564,Yes,SUV,Standard,25,2145,51,No,0,1635
8557,34,Male,Midwest,Divorced,60349,No,Sports,Basic,24,750,28,No,0,470
8558,54,Male,South,Married,71118,Yes,Sedan,Basic,15,1630,46,No,0,1170
8559,29,Female,Midwest,Married,55479,No,Sedan,Basic,18,605,16,No,0,445
8560,23,Female,Midwest,Married,42310,No,Sedan,Standard,7,955,14,No,0,815
8561,39,Male,West,Divorced,70568,Yes,Sedan,Premium,3,2295,40,No,0,1895
8562,49,Female,South,Divorced,61673,Yes,Sedan,Standard,5,1985,44,No,0,1545
8563,58,Male,West,Single,93838,No,Sedan,Basic,23,870,28,No,0,590
8564,37,Female,Midwest,Married,80250,No,Truck,Basic,19,675,19,No,0,485
8565,18,Male,West,Divorced,20000,No,SUV,Basic,2,510,12,No,0,390
8566,71,Male,Northeast,Single,104467,No,Sports,Basic,8,1085,43,No,0,655
8567,64,Male,West,Divorced,108104,No,Sports,Standard,25,1420,40,No,0,1020
8568,70,Male,South,Married,90235,No,Sports,Standard,22,1480,43,No,0,1050
8569,23,Male,West,Married,31115,No,SUV,Premium,24,1355,14,No,0,1215
8570,36,Female,Northeast,Single,49214,No,Sports,Standard,18,1170,29,No,0,880
8571,35,Male,West,Single,43621,No,SUV,Standard,0,1065,19,No,0,875
8572,23,Female,Midwest,Married,38364,Yes,SUV,Premium,2,2155,34,No,0,1815
8573,62,Female,Midwest,Married,68262,No,SUV,Standard,22,1300,29,No,0,1010
8574,50,Male,Midwest,Single,59141,No,SUV,Standard,0,1300,35,Yes,2243,950
8575,40,Male,South,Married,51397,No,Sports,Premium,14,1610,31,No,0,1300
8576,40,Female,West,Single,78185,No,SUV,Standard,4,1110,21,No,0,900
8577,43,Male,Midwest,Divorced,84168,Yes,Truck,Basic,27,1535,42,No,0,1115
8578,30,Male,West,Divorced,46418,No,Sedan,Standard,15,1020,17,No,0,850
8579,24,Female,Northeast,Married,48836,No,Sedan,Standard,4,960,14,No,0,820
8580,32,Female,Northeast,Married,47488,No,Sedan,Standard,18,1030,17,No,0,860
8581,61,Female,South,Divorced,122894,No,Truck,Standard,11,1295,29,No,0,1005
8582,44,Female,West,Married,73090,No,Sedan,Premium,12,1540,22,No,0,1320
8583,43,Female,Northeast,Single,67516,No,Sports,Standard,29,1235,32,No,0,915
8584,50,Female,South,Single,64356,No,Sports,Basic,7,900,35,No,0,550
8585,32,Male,South,Divorced,48148,No,Truck,Standard,16,1030,17,No,0,860
8586,53,Female,Midwest,Single,72630,No,Truck,Basic,24,825,26,No,0,565
8587,62,Female,Northeast,Single,74986,No,Truck,Basic,11,1000,39,Yes,6593,610
8588,72,Male,West,Single,90585,No,Truck,Basic,26,990,33,No,0,660
8589,44,Male,Northeast,Married,69062,Yes,Sedan,Premium,13,2340,42,No,0,1920
8590,74,Male,Northeast,Married,87379,No,SUV,Standard,28,1410,34,No,0,1070
8591,22,Male,West,Married,37760,No,Sedan,Basic,10,540,13,No,0,410
8592,19,Male,West,Single,26136,No,Truck,Premium,22,1315,12,No,0,1195
8593,72,Male,Midwest,Single,105502,No,Sports,Premium,0,1990,53,Yes,1654,1460
8594,50,Female,South,Single,85251,No,Truck,Premium,1,1600,25,No,0,1350
8595,33,Male,West,Married,34506,No,Truck,Basic,15,645,18,No,0,465
8596,40,Male,West,Married,26668,Yes,Sedan,Basic,1,1510,41,No,0,1100
8597,55,Male,Northeast,Single,67350,No,SUV,Basic,26,845,27,No,0,575
8598,72,Male,West,Single,127149,Yes,Sedan,Premium,0,2590,53,No,0,2060
8599,33,Female,West,Married,56019,Yes,Truck,Standard,0,1845,38,No,0,1465
8600,31,Male,Northeast,Divorced,34222,No,Sports,Basic,9,825,37,Yes,11001,455
8601,46,Male,Northeast,Single,58608,No,SUV,Premium,17,1560,23,No,0,1330
8602,43,Female,Northeast,Married,65804,No,Truck,Standard,21,1135,22,No,0,915
8603,52,Female,Midwest,Married,73512,No,Sports,Premium,20,1710,35,No,0,1360
8604,32,Female,South,Single,53310,No,Sports,Standard,20,1230,37,Yes,11459,860
8605,20,Male,West,Divorced,32869,No,Sports,Standard,1,1030,23,No,0,800
8606,40,Female,Northeast,Single,78364,No,SUV,Standard,22,1110,21,No,0,900
8607,46,Female,Northeast,Single,84117,Yes,SUV,Standard,2,1960,43,No,0,1530
8608,51,Female,South,Single,79874,No,Truck,Basic,13,805,25,No,0,555
8609,50,Male,Midwest,Divorced,77393,No,Sedan,Basic,11,800,25,No,0,550
8610,58,Male,West,Married,104557,Yes,Sedan,Premium,24,2570,58,Yes,2754,1990
8611,58,Female,Midwest,Married,120744,No,SUV,Premium,23,1670,28,No,0,1390
8612,40,Male,Midwest,Married,46125,No,Truck,Standard,24,1110,21,No,0,900
8613,24,Male,Midwest,Single,34512,No,Truck,Standard,8,960,14,No,0,820
8614,20,Male,Northeast,Divorced,24105,No,Truck,Basic,12,530,13,No,0,400
8615,49,Male,South,Single,90873,No,Sedan,Standard,9,1185,24,No,0,945
8616,48,Male,South,Single,82479,Yes,SUV,Standard,29,1980,44,No,0,1540
8617,35,Female,South,Divorced,44001,No,Truck,Standard,5,1065,19,No,0,875
8618,60,Female,Midwest,Divorced,99908,Yes,Sedan,Standard,4,2090,49,No,0,1600
8619,24,Female,West,Married,30381,No,Sedan,Standard,17,960,14,No,0,820
8620,58,Female,Midwest,Married,90696,No,Sedan,Standard,6,1270,28,No,0,990
8621,18,Male,South,Divorced,35040,No,Truck,Standard,15,910,12,No,0,790
8622,31,Female,Northeast,Divorced,51904,No,SUV,Standard,10,1025,17,No,0,855
8623,69,Female,Midwest,Divorced,132232,No,Sports,Premium,20,1865,42,No,0,1445
8624,49,Male,Northeast,Single,94961,No,Truck,Standard,9,1185,24,No,0,945
8625,23,Male,South,Married,27804,No,Sports,Basic,26,655,24,No,0,415
8626,56,Male,Midwest,Single,114463,No,Sedan,Basic,7,850,27,No,0,580
8627,27,Male,Northeast,Married,32323,Yes,Sedan,Standard,4,1785,35,No,0,1435
8628,24,Female,Midwest,Single,20816,No,SUV,Standard,0,960,14,No,0,820
8629,43,Male,South,Single,61515,No,Sedan,Standard,2,1135,22,No,0,915
8630,51,Male,West,Married,54364,No,Sedan,Premium,28,1605,25,No,0,1355
